"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH","set"
"GO:0002502","peptide antigen assembly with MHC class I protein complex",2.47849e-06,0.2455589,4,16.28937,4.037305e-05,0.0001245738,0.000415951949809693,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0014876","response to injury involved in regulation of muscle adaptation",7.362624e-06,0.7294593,11,15.07966,0.0001110259,3.998941e-10,2.53234189696824e-09,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1904535","positive regulation of telomeric loop disassembly",2.042431e-06,0.2023559,3,14.82536,3.027979e-05,0.001187438,0.00336538803402972,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0043105","negative regulation of GTP cyclohydrolase I activity",2.062855e-06,0.2043795,3,14.67858,3.027979e-05,0.001221582,0.00345397454619682,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0021588","cerebellum formation",8.406306e-06,0.8328632,12,14.40813,0.0001211191,1.079446e-10,7.1921164121519e-10,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0022004","midbrain-hindbrain boundary maturation during brain development",8.406306e-06,0.8328632,12,14.40813,0.0001211191,1.079446e-10,7.1921164121519e-10,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0036520","astrocyte-dopaminergic neuron signaling",8.406306e-06,0.8328632,12,14.40813,0.0001211191,1.079446e-10,7.1921164121519e-10,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0015862","uridine transport",8.48528e-06,0.8406876,12,14.27403,0.0001211191,1.198979e-10,7.97642298331648e-10,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0032618","interleukin-15 production",4.288424e-06,0.4248799,6,14.12164,6.055957e-05,5.68407e-06,2.28456558124618e-05,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0052567","response to defense-related host reactive oxygen species production",4.288424e-06,0.4248799,6,14.12164,6.055957e-05,5.68407e-06,2.28456558124618e-05,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0071609","chemokine (C-C motif) ligand 5 production",4.288424e-06,0.4248799,6,14.12164,6.055957e-05,5.68407e-06,2.28456558124618e-05,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0032581","ER-dependent peroxisome organization",3.590253e-06,0.3557079,5,14.05648,5.046631e-05,3.532401e-05,0.000127630051507414,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0097291","renal phosphate ion absorption",1.142604e-05,1.132046,15,13.25034,0.0001513989,1.702754e-12,1.34170897520958e-11,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0090297","positive regulation of mitochondrial DNA replication",3.072497e-06,0.3044107,4,13.14014,4.037305e-05,0.0002807949,0.000885661574568552,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1990046","stress-induced mitochondrial fusion",3.072497e-06,0.3044107,4,13.14014,4.037305e-05,0.0002807949,0.000885661574568552,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0090341","negative regulation of secretion of lysosomal enzymes",1.135524e-05,1.125031,14,12.4441,0.0001413057,2.092418e-11,1.49479524766558e-10,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0032298","positive regulation of DNA-dependent DNA replication initiation",2.465214e-06,0.2442436,3,12.28282,3.027979e-05,0.002024158,0.00547725583425869,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0010905","negative regulation of UDP-glucose catabolic process",9.874814e-06,0.978357,12,12.26546,0.0001211191,6.520354e-10,4.05105468772427e-09,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1904227","negative regulation of glycogen synthase activity, transferring glucose-1-phosphate",9.874814e-06,0.978357,12,12.26546,0.0001211191,6.520354e-10,4.05105468772427e-09,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0060695","negative regulation of cholesterol transporter activity",4.197877e-06,0.4159088,5,12.02187,5.046631e-05,7.345361e-05,0.000253030380625654,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0050823","peptide antigen stabilization",5.067952e-06,0.5021124,6,11.94951,6.055957e-05,1.449995e-05,5.52737085892236e-05,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0035853","chromosome passenger complex localization to spindle midzone",9.407778e-06,0.932085,11,11.8015,0.0001110259,4.928765e-09,2.81134020957954e-08,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0090182","regulation of secretion of lysosomal enzymes",1.424596e-05,1.411432,16,11.336,0.0001614922,3.147574e-12,2.42641630146456e-11,2,1.704319,2,1.173489,0.0001249922,1,0.7261692,0.936649530270631,"all_human"
"GO:0042946","glucoside transport",3.726756e-06,0.3692321,4,10.8333,4.037305e-05,0.0005774135,0.00173197726156827,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1900210","positive regulation of cardiolipin metabolic process",7.608736e-06,0.7538432,8,10.61229,8.074609e-05,1.327019e-06,5.78794929433212e-06,2,1.704319,2,1.173489,0.0001249922,1,0.7261692,0.936649530270631,"all_human"
"GO:1903839","positive regulation of mRNA 3'-UTR binding",5.727657e-06,0.5674734,6,10.57318,6.055957e-05,2.858556e-05,0.000104808410153246,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1901630","negative regulation of presynaptic membrane organization",5.790632e-06,0.5737127,6,10.4582,6.055957e-05,3.036287e-05,0.000110677287072022,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1903002","positive regulation of lipid transport across blood brain barrier",5.790632e-06,0.5737127,6,10.4582,6.055957e-05,3.036287e-05,0.000110677287072022,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0030421","defecation",7.834085e-06,0.7761698,8,10.30702,8.074609e-05,1.643395e-06,7.06713555718954e-06,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:2000355","negative regulation of ovarian follicle development",6.857462e-06,0.6794099,7,10.30306,7.065283e-05,7.336646e-06,2.89657739915992e-05,2,1.704319,2,1.173489,0.0001249922,1,0.7261692,0.936649530270631,"all_human"
"GO:0035105","sterol regulatory element binding protein import into nucleus",2.094445e-05,2.075092,21,10.12003,0.0002119585,1.231171e-14,1.12898809679442e-13,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0033609","oxalate metabolic process",4.031759e-06,0.3994505,4,10.01376,4.037305e-05,0.0007722924,0.00226742429531459,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0018057","peptidyl-lysine oxidation",8.168363e-06,0.8092887,8,9.885224,8.074609e-05,2.229723e-06,9.44653089407598e-06,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1905590","fibronectin fibril organization",8.168363e-06,0.8092887,8,9.885224,8.074609e-05,2.229723e-06,9.44653089407598e-06,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0006258","UDP-glucose catabolic process",2.042431e-06,0.2023559,2,9.883576,2.018652e-05,0.01791055,0.0408749440600069,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0015878","biotin transport",2.042431e-06,0.2023559,2,9.883576,2.018652e-05,0.01791055,0.0408749440600069,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0015887","pantothenate transmembrane transport",2.042431e-06,0.2023559,2,9.883576,2.018652e-05,0.01791055,0.0408749440600069,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0043063","intercellular bridge organization",2.042431e-06,0.2023559,2,9.883576,2.018652e-05,0.01791055,0.0408749440600069,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1903394","protein localization to kinetochore involved in kinetochore assembly",7.340497e-06,0.7272671,7,9.625074,7.065283e-05,1.133534e-05,4.37809624479014e-05,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0019518","L-threonine catabolic process to glycine",5.268451e-06,0.521977,5,9.578965,5.046631e-05,0.0002095751,0.000674113600806649,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0090156","cellular sphingolipid homeostasis",1.602151e-05,1.587347,15,9.449729,0.0001513989,1.773818e-10,1.16359277477567e-09,3,2.556479,3,1.173489,0.0001874883,1,0.6188006,0.936649530270631,"all_human"
"GO:0072671","mitochondria-associated ubiquitin-dependent protein catabolic process",5.34368e-06,0.5294305,5,9.444111,5.046631e-05,0.0002235967,0.00071589026163017,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0060010","Sertoli cell fate commitment",2.525228e-05,2.501895,23,9.193033,0.000232145,5.103087e-15,4.82064047616655e-14,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1902389","ceramide 1-phosphate transport",2.228633e-06,0.220804,2,9.057806,2.018652e-05,0.02106907,0.0474333433926433,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0070478","nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay",4.551558e-06,0.4509501,4,8.870161,4.037305e-05,0.001204521,0.0034086649116129,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0001193","maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase II promoter",6.885716e-06,0.6822092,6,8.794956,6.055957e-05,7.83018e-05,0.000268816432611531,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1903954","positive regulation of voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization",1.149378e-05,1.138758,10,8.781498,0.0001009326,3.604422e-07,1.67955343831445e-06,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0097698","telomere maintenance via base-excision repair",3.496302e-06,0.3463996,3,8.660519,3.027979e-05,0.005354725,0.0134496709820576,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0007072","positive regulation of transcription involved in exit from mitosis",3.508897e-06,0.3476474,3,8.629432,3.027979e-05,0.00540783,0.0135597627610518,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1902684","negative regulation of receptor localization to synapse",5.901605e-06,0.5847074,5,8.551286,5.046631e-05,0.0003510645,0.00108902823090523,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1903743","negative regulation of anterograde synaptic vesicle transport",5.901605e-06,0.5847074,5,8.551286,5.046631e-05,0.0003510645,0.00108902823090523,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0060621","negative regulation of cholesterol import",8.302823e-06,0.8226105,7,8.509496,7.065283e-05,2.472413e-05,9.12352290157039e-05,2,1.704319,2,1.173489,0.0001249922,1,0.7261692,0.936649530270631,"all_human"
"GO:0090301","negative regulation of neural crest formation",1.699983e-05,1.684276,14,8.312179,0.0001413057,3.539168e-09,2.05072266455306e-08,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:2000314","negative regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation",1.699983e-05,1.684276,14,8.312179,0.0001413057,3.539168e-09,2.05072266455306e-08,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0044027","hypermethylation of CpG island",2.550826e-05,2.527257,21,8.309406,0.0002119585,5.031421e-13,4.16667520069226e-12,2,1.704319,2,1.173489,0.0001249922,1,0.7261692,0.936649530270631,"all_human"
"GO:0034120","positive regulation of erythrocyte aggregation",7.35139e-06,0.7283463,6,8.237839,6.055957e-05,0.0001115191,0.000374166200127486,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1903577","cellular response to L-arginine",1.840264e-05,1.82326,15,8.22702,0.0001513989,1.138092e-09,6.89169636706532e-09,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0061048","negative regulation of branching involved in lung morphogenesis",3.69646e-06,0.3662305,3,8.191564,3.027979e-05,0.006236312,0.0154487254533133,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1904999","positive regulation of leukocyte adhesion to arterial endothelial cell",3.69646e-06,0.3662305,3,8.191564,3.027979e-05,0.006236312,0.0154487254533133,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0016480","negative regulation of transcription from RNA polymerase III promoter",1.865386e-05,1.84815,15,8.116224,0.0001513989,1.36285e-09,8.21142085622711e-09,3,2.556479,3,1.173489,0.0001874883,1,0.6188006,0.936649530270631,"all_human"
"GO:0002876","positive regulation of chronic inflammatory response to antigenic stimulus",1.006953e-05,0.9976483,8,8.018858,8.074609e-05,1.007657e-05,3.91952659266923e-05,2,1.704319,2,1.173489,0.0001249922,1,0.7261692,0.936649530270631,"all_human"
"GO:2000474","regulation of opioid receptor signaling pathway",3.533542e-05,3.500892,28,7.997962,0.0002826113,1.935447e-16,2.03098461507177e-15,2,1.704319,2,1.173489,0.0001249922,1,0.7261692,0.936649530270631,"all_human"
"GO:1904313","response to methamphetamine hydrochloride",2.531798e-05,2.508404,20,7.973198,0.0002018652,3.687157e-12,2.83076423354726e-11,2,1.704319,2,1.173489,0.0001249922,1,0.7261692,0.936649530270631,"all_human"
"GO:0035934","corticosterone secretion",1.40281e-05,1.389848,11,7.914536,0.0001110259,2.633935e-07,1.2449694922773e-06,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0002037","negative regulation of L-glutamate transport",1.416868e-05,1.403777,11,7.836005,0.0001110259,2.902371e-07,1.36693987075877e-06,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:2000256","positive regulation of male germ cell proliferation",3.908532e-06,0.3872417,3,7.747099,3.027979e-05,0.007259393,0.0178121112226366,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1902511","negative regulation of apoptotic DNA fragmentation",9.125582e-06,0.9041262,7,7.742282,7.065283e-05,4.464642e-05,0.000158503296547073,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0061395","positive regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance",1.04695e-05,1.037276,8,7.712506,8.074609e-05,1.32904e-05,5.09284722189866e-05,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1901307","positive regulation of spermidine biosynthetic process",3.9487e-06,0.3912214,3,7.668292,3.027979e-05,0.007463654,0.0182758137301824,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1902167","positive regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",3.957891e-06,0.392132,3,7.650485,3.027979e-05,0.007510865,0.0183777375483451,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1904803","regulation of translation involved in cellular response to UV",3.957891e-06,0.392132,3,7.650485,3.027979e-05,0.007510865,0.0183777375483451,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0018395","peptidyl-lysine hydroxylation to 5-hydroxy-L-lysine",5.352531e-06,0.5303074,4,7.542796,4.037305e-05,0.002164267,0.00583239595596969,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0070078","histone H3-R2 demethylation",5.352531e-06,0.5303074,4,7.542796,4.037305e-05,0.002164267,0.00583239595596969,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0070079","histone H4-R3 demethylation",5.352531e-06,0.5303074,4,7.542796,4.037305e-05,0.002164267,0.00583239595596969,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0000917","barrier septum assembly",2.950326e-05,2.923065,22,7.526347,0.0002220518,9.685064e-13,7.83317499545175e-12,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1901194","negative regulation of formation of translation preinitiation complex",5.382827e-06,0.533309,4,7.500343,4.037305e-05,0.002208474,0.00594220190840319,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0046967","cytosol to ER transport",1.077825e-05,1.067866,8,7.491578,8.074609e-05,1.632513e-05,6.16951136329696e-05,2,1.704319,2,1.173489,0.0001249922,1,0.7261692,0.936649530270631,"all_human"
"GO:0060381","positive regulation of single-stranded telomeric DNA binding",6.773042e-06,0.6710459,5,7.451055,5.046631e-05,0.0006511813,0.00193428774869074,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0051456","attachment of spindle microtubules to kinetochore involved in meiotic sister chromatid segregation",3.799194e-05,3.76409,28,7.438718,0.0002826113,1.144026e-15,1.13960924557154e-14,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1901389","negative regulation of transforming growth factor beta activation",1.08688e-05,1.076837,8,7.429166,8.074609e-05,1.731827e-05,6.51862456893593e-05,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0030037","actin filament reorganization involved in cell cycle",3.85434e-05,3.818726,28,7.332289,0.0002826113,1.625108e-15,1.597072156236e-14,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0048677","axon extension involved in regeneration",1.388138e-05,1.375312,10,7.271078,0.0001009326,1.923588e-06,8.210345277976e-06,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0072274","metanephric glomerular basement membrane development",1.388138e-05,1.375312,10,7.271078,0.0001009326,1.923588e-06,8.210345277976e-06,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1901986","response to ketamine",8.355245e-06,0.8278043,6,7.24809,6.055957e-05,0.0002210108,0.000708127859069881,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1904009","cellular response to monosodium glutamate",8.355245e-06,0.8278043,6,7.24809,6.055957e-05,0.0002210108,0.000708127859069881,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:1904010","response to Aroclor 1254",8.355245e-06,0.8278043,6,7.24809,6.055957e-05,0.0002210108,0.000708127859069881,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:2000719","negative regulation of maintenance of mitotic sister chromatid cohesion, centromeric",4.231577e-06,0.4192477,3,7.155674,3.027979e-05,0.008998258,0.0217262526645872,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0000718","nucleotide-excision repair, DNA damage removal",7.055918e-06,0.6990722,5,7.152337,5.046631e-05,0.0007808786,0.00229007833683976,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0098504","DNA 3' dephosphorylation involved in DNA repair",7.055918e-06,0.6990722,5,7.152337,5.046631e-05,0.0007808786,0.00229007833683976,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0098506","polynucleotide 3' dephosphorylation",7.055918e-06,0.6990722,5,7.152337,5.046631e-05,0.0007808786,0.00229007833683976,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0045660","positive regulation of neutrophil differentiation",5.685107e-06,0.5632576,4,7.101546,4.037305e-05,0.002684105,0.00711095987416952,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0090367","negative regulation of mRNA modification",7.261864e-06,0.7194764,5,6.949498,5.046631e-05,0.0008867563,0.0025810276823048,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:2001145","negative regulation of phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity",7.261864e-06,0.7194764,5,6.949498,5.046631e-05,0.0008867563,0.0025810276823048,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0006046","N-acetylglucosamine catabolic process",7.299649e-06,0.72322,5,6.913526,5.046631e-05,0.0009072846,0.00263683169006184,2,1.704319,2,1.173489,0.0001249922,1,0.7261692,0.936649530270631,"all_human"
"GO:0060035","notochord cell development",4.52681e-05,4.484982,31,6.911956,0.0003128911,2.543922e-16,2.64837575933544e-15,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0061433","cellular response to caloric restriction",7.333689e-06,0.7265926,5,6.881436,5.046631e-05,0.0009260791,0.0026847928788059,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0070446","negative regulation of oligodendrocyte progenitor proliferation",7.333689e-06,0.7265926,5,6.881436,5.046631e-05,0.0009260791,0.0026847928788059,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:2000777","positive regulation of proteasomal ubiquitin-dependent protein catabolic process involved in cellular response to hypoxia",1.174874e-05,1.164019,8,6.872743,8.074609e-05,2.990785e-05,0.000109291140835879,2,1.704319,2,1.173489,0.0001249922,1,0.7261692,0.936649530270631,"all_human"
"GO:1904716","positive regulation of chaperone-mediated autophagy",4.415055e-06,0.437426,3,6.858303,3.027979e-05,0.01008488,0.0241680815734839,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
"GO:0032919","spermine acetylation",4.421182e-06,0.4380331,3,6.848798,3.027979e-05,0.01012242,0.0242403866751592,1,0.8521596,1,1.173489,6.249609e-05,1,0.8521596,0.936649530270631,"all_human"
